mission_index,timestamp,latitude,longitude,altitude,velocity,roll,pitch,yaw
3333,333.3000000000073,25.447182188993256,81.76098017009143,2000.0,220.0,0.0,0.0,-1.1776852620074665
3334,333.4000000000073,25.447257978220772,81.76077777489887,2000.0,220.0,0.0,0.0,-1.1776867827169106
3335,333.50000000000733,25.44733376717036,81.76057537945128,2000.0,220.0,0.0,0.0,-1.1776883034421342
3336,333.60000000000736,25.447409555842018,81.76037298374865,2000.0,220.0,0.0,0.0,-1.1776898241832106
3337,333.7000000000074,25.447485344235744,81.760170587791,2000.0,220.0,0.0,0.0,-1.1776913449401314
3338,333.8000000000074,25.447561132351534,81.7599681915783,2000.0,220.0,0.0,0.0,-1.177692865713105
3339,333.9000000000074,25.447636920189385,81.75976579511057,2000.0,220.0,0.0,0.0,-1.1776943865020248
3340,334.00000000000745,25.447712707749293,81.7595633983878,2000.0,220.0,0.0,0.0,-1.177695907307051
3341,334.10000000000747,25.447788495031258,81.75936100140999,2000.0,220.0,0.0,0.0,-1.1776974281282786
3342,334.2000000000075,25.447864282035273,81.75915860417713,2000.0,220.0,0.0,0.0,-1.1776989489655847
3343,334.3000000000075,25.447940068761337,81.75895620668925,2000.0,220.0,0.0,0.0,-1.177700469819251
3344,334.40000000000754,25.448015855209448,81.75875380894632,2000.0,220.0,0.0,0.0,-1.1777019906893935
3345,334.50000000000756,25.4480916413796,81.75855141094836,2000.0,220.0,0.0,0.0,-1.177703511575959
3346,334.6000000000076,25.44816742727179,81.75834901269533,2000.0,220.0,0.0,0.0,-1.1777050324790814
3347,334.7000000000076,25.44824321288602,81.75814661418727,2000.0,220.0,0.0,0.0,-1.1777065533986566
3348,334.8000000000076,25.44831899822228,81.75794421542416,2000.0,220.0,0.0,0.0,-1.1777080743348542
3349,334.90000000000765,25.44839478328057,81.757741816406,2000.0,220.0,0.0,0.0,-1.1777095952879166
3350,335.0000000000077,25.448470568060884,81.75753941713279,2000.0,220.0,0.0,0.0,-1.1777111162577407
3351,335.1000000000077,25.448546352563223,81.75733701760453,2000.0,220.0,0.0,0.0,-1.1777126372442934
3352,335.2000000000077,25.44862213678758,81.75713461782122,2000.0,220.0,0.0,0.0,-1.1777141582479416
3353,335.30000000000774,25.448697920733956,81.75693221778286,2000.0,220.0,0.0,0.0,-1.1777156792686025
3354,335.40000000000776,25.448773704402342,81.75672981748944,2000.0,220.0,0.0,0.0,-1.1777172003064382
3355,335.5000000000078,25.44884948779274,81.75652741694097,2000.0,220.0,0.0,0.0,-1.1777187213612768
3356,335.6000000000078,25.448925270905143,81.75632501613744,2000.0,220.0,0.0,0.0,-1.1777202424334237
3357,335.70000000000783,25.449001053739547,81.75612261507885,2000.0,220.0,0.0,0.0,-1.1777217635230275
3358,335.80000000000786,25.44907683629595,81.75592021376521,2000.0,220.0,0.0,0.0,-1.1777232846299723
3359,335.9000000000079,25.449152618574352,81.75571781219651,2000.0,220.0,0.0,0.0,-1.1777248057544083
3360,336.0000000000079,25.449228400574746,81.75551541037275,2000.0,220.0,0.0,0.0,-1.1777263268963805
3361,336.1000000000079,25.44930418229713,81.75531300829392,2000.0,220.0,0.0,0.0,-1.177727848056151
3362,336.20000000000795,25.4493799637415,81.75511060596004,2000.0,220.0,0.0,0.0,-1.1777293692336233
3363,336.30000000000797,25.44945574490785,81.75490820337109,2000.0,220.0,0.0,0.0,-1.1777308904289905
3364,336.400000000008,25.449531525796182,81.75470580052708,2000.0,220.0,0.0,0.0,-1.1777324116422112
3365,336.500000000008,25.449607306406488,81.754503397428,2000.0,220.0,0.0,0.0,-1.1777339328734822
3366,336.60000000000804,25.44968308673877,81.75430099407384,2000.0,220.0,0.0,0.0,-1.1777354541228733
